Sweden, Live births by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 11/01/2018
Year  ARDY   Cohort       Total
1891    12-   1879+        0.00
1891    13    1878         0.18
1891    14    1877         1.28
1891    15    1876         6.86
1891    16    1875        52.42
1891    17    1874       169.77
1891    18    1873       442.48
1891    19    1872       954.29
1891    20    1871      1888.36
1891    21    1870      2651.48
1891    22    1869      3400.71
1891    23    1868      3793.15
1891    24    1867      4946.49
1891    25    1866      6248.40
1891    26    1865      6760.44
1891    27    1864      7301.69
1891    28    1863      7350.11
1891    29    1862      7337.04
1891    30    1861      7262.47
1891    31    1860      7642.62
1891    32    1859      7471.22
1891    33    1858      7262.02
1891    34    1857      6383.38
1891    35    1856      6034.73
1891    36    1855      5870.36
1891    37    1854      6084.71
1891    38    1853      5205.06
1891    39    1852      4501.56
1891    40    1851      4416.52
1891    41    1850      3908.95
1891    42    1849      3323.45
1891    43    1848      2530.43
1891    44    1847      1765.00
1891    45    1846      1114.28
1891    46    1845       723.78
1891    47    1844       389.81
1891    48    1843       190.30
1891    49    1842        86.44
1891    50    1841        37.71
1891    51    1840         6.06
1891    52    1839         0.00
1891    53    1838         0.00
1891    54    1837         0.00
1891    55+   1836-        0.00
1892    12-   1880+        0.00
1892    13    1879         0.00
1892    14    1878         0.29
1892    15    1877         8.36
1892    16    1876        38.38
1892    17    1875       153.63
1892    18    1874       443.28
1892    19    1873       978.68
1892    20    1872      1737.10
1892    21    1871      2760.22
1892    22    1870      3493.78
1892    23    1869      4130.99
1892    24    1868      4297.92
1892    25    1867      5429.51
1892    26    1866      6362.80
1892    27    1865      6678.04
1892    28    1864      7214.58
1892    29    1863      7176.57
1892    30    1862      7126.50
1892    31    1861      6834.02
1892    32    1860      7232.88
1892    33    1859      7042.34
1892    34    1858      6570.73
1892    35    1857      5979.14
1892    36    1856      5666.47
1892    37    1855      5270.57
1892    38    1854      5265.91
1892    39    1853      4546.13
1892    40    1852      3907.78
1892    41    1851      3515.21
1892    42    1850      3001.37
1892    43    1849      2527.82
1892    44    1848      1765.84
1892    45    1847      1144.90
1892    46    1846       661.23
1892    47    1845       362.13
1892    48    1844       180.81
1892    49    1843        80.54
1892    50    1842        30.54
1892    51    1841         4.73
1892    52    1840         0.24
1892    53    1839         0.00
1892    54    1838         0.00
1892    55+   1837-        0.00
1893    12-   1881+        0.00
1893    13    1880         0.00
1893    14    1879         0.15
1893    15    1878         6.48
1893    16    1877        46.70
1893    17    1876       184.18
1893    18    1875       486.33
1893    19    1874       993.80
1893    20    1873      1849.27
1893    21    1872      2651.76
1893    22    1871      3587.40
1893    23    1870      4229.57
1893    24    1869      4837.74
1893    25    1868      4796.85
1893    26    1867      5807.20
1893    27    1866      6809.08
1893    28    1865      6925.25
1893    29    1864      7319.64
1893    30    1863      7428.70
1893    31    1862      7175.45
1893    32    1861      6834.07
1893    33    1860      7170.42
1893    34    1859      6897.85
1893    35    1858      6602.18
1893    36    1857      5903.27
1893    37    1856      5450.47
1893    38    1855      5056.40
1893    39    1854      5078.77
1893    40    1853      4293.24
1893    41    1852      3452.99
1893    42    1851      3021.03
1893    43    1850      2519.16
1893    44    1849      1867.34
1893    45    1848      1161.20
1893    46    1847       668.99
1893    47    1846       329.52
1893    48    1845       168.07
1893    49    1844        79.50
1893    50    1843        31.45
1893    51    1842         6.09
1893    52    1841         1.12
1893    53    1840         0.29
1893    54    1839         0.00
1893    55+   1838-        0.00
1894    12-   1882+        0.00
1894    13    1881         0.00
1894    14    1880         0.00
1894    15    1879         1.42
1894    16    1878        35.26
1894    17    1877       156.10
1894    18    1876       483.88
1894    19    1875      1083.19
1894    20    1874      1805.70
1894    21    1873      2692.87
1894    22    1872      3558.80
1894    23    1871      4611.51
1894    24    1870      5062.97
1894    25    1869      5377.61
1894    26    1868      5174.95
1894    27    1867      6061.75
1894    28    1866      6855.92
1894    29    1865      7062.00
1894    30    1864      7455.04
1894    31    1863      7210.91
1894    32    1862      6937.53
1894    33    1861      6612.50
1894    34    1860      6841.76
1894    35    1859      6580.77
1894    36    1858      6209.65
1894    37    1857      5512.46
1894    38    1856      5085.29
1894    39    1855      4690.70
1894    40    1854      4713.09
1894    41    1853      3781.32
1894    42    1852      2893.76
1894    43    1851      2412.10
1894    44    1850      1835.43
1894    45    1849      1320.21
1894    46    1848       688.22
1894    47    1847       329.97
1894    48    1846       156.16
1894    49    1845        73.79
1894    50    1844        39.55
1894    51    1843         4.90
1894    52    1842         0.00
1894    53    1841         0.00
1894    54    1840         0.00
1894    55+   1839-        0.00
1895    12-   1883+        0.00
1895    13    1882         0.16
1895    14    1881         3.23
1895    15    1880        13.89
1895    16    1879        57.05
1895    17    1878       194.01
1895    18    1877       552.15
1895    19    1876      1169.47
1895    20    1875      2087.81
1895    21    1874      2912.87
1895    22    1873      3838.28
1895    23    1872      4661.45
1895    24    1871      5479.28
1895    25    1870      5659.18
1895    26    1869      5894.03
1895    27    1868      5585.55
1895    28    1867      6610.25
1895    29    1866      7323.94
1895    30    1865      7259.19
1895    31    1864      7545.19
1895    32    1863      7288.00
1895    33    1862      6869.53
1895    34    1861      6394.44
1895    35    1860      6734.73
1895    36    1859      6540.68
1895    37    1858      6043.86
1895    38    1857      5217.30
1895    39    1856      4676.36
1895    40    1855      4303.48
1895    41    1854      4108.99
1895    42    1853      3101.43
1895    43    1852      2316.98
1895    44    1851      1792.32
1895    45    1850      1178.42
1895    46    1849       676.28
1895    47    1848       322.38
1895    48    1847       121.59
1895    49    1846        40.63
1895    50    1845        21.43
1895    51    1844         3.17
1895    52    1843         0.00
1895    53    1842         0.00
1895    54    1841         0.00
1895    55+   1840-        0.00
1896    12-   1884+        0.00
1896    13    1883         0.00
1896    14    1882         0.15
1896    15    1881         5.63
1896    16    1880        45.97
1896    17    1879       218.56
1896    18    1878       605.41
1896    19    1877      1311.12
1896    20    1876      2135.72
1896    21    1875      3157.92
1896    22    1874      4004.08
1896    23    1873      4801.25
1896    24    1872      5371.37
1896    25    1871      6127.80
1896    26    1870      6124.48
1896    27    1869      6142.47
1896    28    1868      5671.04
1896    29    1867      6513.62
1896    30    1866      7245.73
1896    31    1865      7208.63
1896    32    1864      7237.02
1896    33    1863      6910.82
1896    34    1862      6709.84
1896    35    1861      6179.13
1896    36    1860      6261.39
1896    37    1859      6102.80
1896    38    1858      5707.43
1896    39    1857      4760.96
1896    40    1856      4206.26
1896    41    1855      3709.21
1896    42    1854      3379.42
1896    43    1853      2453.44
1896    44    1852      1650.14
1896    45    1851      1139.78
1896    46    1850       658.69
1896    47    1849       332.75
1896    48    1848       150.12
1896    49    1847        49.25
1896    50    1846        15.90
1896    51    1845         2.74
1896    52    1844         0.00
1896    53    1843         0.00
1896    54    1842         0.00
1896    55+   1841-        0.00
1897    12-   1885+        0.00
1897    13    1884         0.17
1897    14    1883         2.11
1897    15    1882         8.14
1897    16    1881        56.51
1897    17    1880       245.83
1897    18    1879       648.55
1897    19    1878      1252.73
1897    20    1877      2233.05
1897    21    1876      3196.58
1897    22    1875      4199.98
1897    23    1874      4890.26
1897    24    1873      5531.51
1897    25    1872      5890.82
1897    26    1871      6446.28
1897    27    1870      6307.87
1897    28    1869      6222.55
1897    29    1868      5730.02
1897    30    1867      6508.17
1897    31    1866      7098.55
1897    32    1865      6907.81
1897    33    1864      7008.31
1897    34    1863      6668.79
1897    35    1862      6253.24
1897    36    1861      5708.22
1897    37    1860      5894.04
1897    38    1859      5568.86
1897    39    1858      4978.30
1897    40    1857      4228.99
1897    41    1856      3619.66
1897    42    1855      3064.70
1897    43    1854      2676.89
1897    44    1853      1709.01
1897    45    1852      1043.99
1897    46    1851       649.93
1897    47    1850       329.34
1897    48    1849       145.31
1897    49    1848        54.48
1897    50    1847        17.75
1897    51    1846         1.71
1897    52    1845         0.00
1897    53    1844         0.00
1897    54    1843         0.00
1897    55+   1842-        0.00
1898    12-   1886+        0.00
1898    13    1885         0.00
1898    14    1884         1.04
1898    15    1883        20.38
1898    16    1882        65.06
1898    17    1881       240.65
1898    18    1880       695.25
1898    19    1879      1447.38
1898    20    1878      2355.10
1898    21    1877      3486.75
1898    22    1876      4365.88
1898    23    1875      5213.38
1898    24    1874      5714.68
1898    25    1873      6266.15
1898    26    1872      6447.00
1898    27    1871      6867.20
1898    28    1870      6613.52
1898    29    1869      6506.08
1898    30    1868      5863.25
1898    31    1867      6458.16
1898    32    1866      7137.92
1898    33    1865      6994.90
1898    34    1864      6900.13
1898    35    1863      6582.25
1898    36    1862      6178.96
1898    37    1861      5533.16
1898    38    1860      5575.47
1898    39    1859      5158.12
1898    40    1858      4614.65
1898    41    1857      3752.17
1898    42    1856      3009.73
1898    43    1855      2371.02
1898    44    1854      1878.27
1898    45    1853      1071.34
1898    46    1852       577.56
1898    47    1851       330.59
1898    48    1850       143.90
1898    49    1849        55.29
1898    50    1848        19.74
1898    51    1847         8.07
1898    52    1846         2.60
1898    53    1845         0.26
1898    54    1844         0.00
1898    55+   1843-        0.00
1899    12-   1887+        0.00
1899    13    1886         0.00
1899    14    1885         0.57
1899    15    1884        15.08
1899    16    1883        63.92
1899    17    1882       250.64
1899    18    1881       687.30
1899    19    1880      1413.17
1899    20    1879      2446.79
1899    21    1878      3369.27
1899    22    1877      4521.10
1899    23    1876      5217.15
1899    24    1875      5916.19
1899    25    1874      6210.62
1899    26    1873      6615.87
1899    27    1872      6792.16
1899    28    1871      6937.25
1899    29    1870      6526.36
1899    30    1869      6315.46
1899    31    1868      5666.58
1899    32    1867      6206.73
1899    33    1866      6529.23
1899    34    1865      6353.89
1899    35    1864      6361.71
1899    36    1863      6074.04
1899    37    1862      5654.08
1899    38    1861      5012.21
1899    39    1860      4981.02
1899    40    1859      4514.27
1899    41    1858      3884.01
1899    42    1857      3006.60
1899    43    1856      2314.49
1899    44    1855      1698.87
1899    45    1854      1190.46
1899    46    1853       625.50
1899    47    1852       297.92
1899    48    1851       132.68
1899    49    1850        54.71
1899    50    1849        19.15
1899    51    1848         4.42
1899    52    1847         0.49
1899    53    1846         0.00
1899    54    1845         0.00
1899    55+   1844-        0.00
1900    12-   1888+        0.00
1900    13    1887         0.00
1900    14    1886         1.04
1900    15    1885        17.23
1900    16    1884        68.36
1900    17    1883       264.33
1900    18    1882       728.29
1900    19    1881      1485.23
1900    20    1880      2456.47
1900    21    1879      3642.58
1900    22    1878      4640.54
1900    23    1877      5743.56
1900    24    1876      6130.54
1900    25    1875      6691.97
1900    26    1874      6804.74
1900    27    1873      6942.82
1900    28    1872      7023.76
1900    29    1871      7131.84
1900    30    1870      6583.02
1900    31    1869      6343.12
1900    32    1868      5660.11
1900    33    1867      6230.36
1900    34    1866      6696.77
1900    35    1865      6401.88
1900    36    1864      6235.94
1900    37    1863      5884.09
1900    38    1862      5362.66
1900    39    1861      4667.93
1900    40    1860      4587.85
1900    41    1859      4036.49
1900    42    1858      3272.90
1900    43    1857      2404.29
1900    44    1856      1709.88
1900    45    1855      1084.92
1900    46    1854       683.63
1900    47    1853       307.32
1900    48    1852       126.68
1900    49    1851        63.23
1900    50    1850        17.29
1900    51    1849         3.54
1900    52    1848         1.56
1900    53    1847         0.26
1900    54    1846         0.00
1900    55+   1845-        0.00
1901    12-   1889+        0.00
1901    13    1888         0.00
1901    14    1887         0.44
1901    15    1886        13.01
1901    16    1885        77.55
1901    17    1884       307.56
1901    18    1883       750.09
1901    19    1882      1498.76
1901    20    1881      2490.31
1901    21    1880      3686.08
1901    22    1879      4923.05
1901    23    1878      5632.08
1901    24    1877      6587.07
1901    25    1876      6880.93
1901    26    1875      7214.02
1901    27    1874      7209.31
1901    28    1873      7280.20
1901    29    1872      7135.86
1901    30    1871      7178.10
1901    31    1870      6561.42
1901    32    1869      6214.44
1901    33    1868      5421.53
1901    34    1867      5887.65
1901    35    1866      6285.58
1901    36    1865      5952.03
1901    37    1864      5845.99
1901    38    1863      5453.27
1901    39    1862      4949.89
1901    40    1861      4242.36
1901    41    1860      3913.17
1901    42    1859      3268.76
1901    43    1858      2522.29
1901    44    1857      1678.86
1901    45    1856      1082.15
1901    46    1855       653.95
1901    47    1854       349.43
1901    48    1853       151.90
1901    49    1852        53.35
1901    50    1851        12.73
1901    51    1850         2.35
1901    52    1849         1.91
1901    53    1848         0.56
1901    54    1847         0.00
1901    55+   1846-        0.00
1902    12-   1890+        0.00
1902    13    1889         0.33
1902    14    1888         3.42
1902    15    1887        12.63
1902    16    1886        82.31
1902    17    1885       298.47
1902    18    1884       767.26
1902    19    1883      1584.19
1902    20    1882      2617.19
1902    21    1881      3531.03
1902    22    1880      4677.23
1902    23    1879      5859.36
1902    24    1878      6313.84
1902    25    1877      7045.37
1902    26    1876      7151.87
1902    27    1875      7292.31
1902    28    1874      7072.30
1902    29    1873      7099.50
1902    30    1872      6856.21
1902    31    1871      6822.58
1902    32    1870      6216.13
1902    33    1869      5875.92
1902    34    1868      5218.57
1902    35    1867      5662.12
1902    36    1866      5901.62
1902    37    1865      5545.38
1902    38    1864      5336.66
1902    39    1863      4895.26
1902    40    1862      4329.36
1902    41    1861      3516.86
1902    42    1860      3174.58
1902    43    1859      2599.18
1902    44    1858      1854.94
1902    45    1857      1079.07
1902    46    1856       586.93
1902    47    1855       294.22
1902    48    1854       135.33
1902    49    1853        38.11
1902    50    1852        11.18
1902    51    1851         4.67
1902    52    1850         0.51
1902    53    1849         0.00
1902    54    1848         0.00
1902    55+   1847-        0.00
1903    12-   1891+        0.00
1903    13    1890         0.17
1903    14    1889         2.44
1903    15    1888        12.80
1903    16    1887        71.56
1903    17    1886       263.78
1903    18    1885       751.76
1903    19    1884      1592.22
1903    20    1883      2468.57
1903    21    1882      3562.12
1903    22    1881      4511.25
1903    23    1880      5400.16
1903    24    1879      6411.24
1903    25    1878      6678.97
1903    26    1877      7250.81
1903    27    1876      7147.59
1903    28    1875      7185.26
1903    29    1874      7022.44
1903    30    1873      6902.08
1903    31    1872      6541.36
1903    32    1871      6482.37
1903    33    1870      5892.64
1903    34    1869      5545.74
1903    35    1868      4832.10
1903    36    1867      5132.63
1903    37    1866      5354.91
1903    38    1865      5075.33
1903    39    1864      4794.50
1903    40    1863      4188.43
1903    41    1862      3585.69
1903    42    1861      2859.64
1903    43    1860      2388.81
1903    44    1859      1749.27
1903    45    1858      1120.44
1903    46    1857       622.06
1903    47    1856       283.93
1903    48    1855       122.54
1903    49    1854        70.82
1903    50    1853        16.66
1903    51    1852         0.91
1903    52    1851         0.00
1903    53    1850         0.00
1903    54    1849         0.00
1903    55+   1848-        0.00
1904    12-   1892+        0.00
1904    13    1891         0.17
1904    14    1890         2.47
1904    15    1889        13.01
1904    16    1888        75.87
1904    17    1887       289.40
1904    18    1886       786.58
1904    19    1885      1600.35
1904    20    1884      2658.60
1904    21    1883      3591.76
1904    22    1882      4642.02
1904    23    1881      5467.22
1904    24    1880      6147.80
1904    25    1879      6921.55
1904    26    1878      7056.15
1904    27    1877      7477.34
1904    28    1876      7281.73
1904    29    1875      7228.89
1904    30    1874      6857.03
1904    31    1873      6754.91
1904    32    1872      6480.53
1904    33    1871      6340.20
1904    34    1870      5761.24
1904    35    1869      5297.63
1904    36    1868      4594.40
1904    37    1867      4929.44
1904    38    1866      5039.57
1904    39    1865      4575.32
1904    40    1864      4284.04
1904    41    1863      3733.50
1904    42    1862      2994.19
1904    43    1861      2209.71
1904    44    1860      1717.37
1904    45    1859      1089.33
1904    46    1858       593.08
1904    47    1857       279.98
1904    48    1856       120.18
1904    49    1855        42.25
1904    50    1854        14.22
1904    51    1853         2.01
1904    52    1852         0.66
1904    53    1851         0.33
1904    54    1850         0.00
1904    55+   1849-        0.00
1905    12-   1893+        0.00
1905    13    1892         0.15
1905    14    1891         4.30
1905    15    1890        19.74
1905    16    1889        81.73
1905    17    1888       310.08
1905    18    1887       845.12
1905    19    1886      1643.62
1905    20    1885      2621.24
1905    21    1884      3749.60
1905    22    1883      4575.87
1905    23    1882      5534.70
1905    24    1881      6174.89
1905    25    1880      6696.93
1905    26    1879      7280.54
1905    27    1878      7208.76
1905    28    1877      7602.54
1905    29    1876      7235.98
1905    30    1875      7151.17
1905    31    1874      6817.80
1905    32    1873      6568.77
1905    33    1872      6246.50
1905    34    1871      6105.77
1905    35    1870      5413.93
1905    36    1869      4964.87
1905    37    1868      4251.81
1905    38    1867      4554.04
1905    39    1866      4606.30
1905    40    1865      4121.79
1905    41    1864      3726.19
1905    42    1863      3071.39
1905    43    1862      2339.59
1905    44    1861      1581.20
1905    45    1860      1163.20
1905    46    1859       674.40
1905    47    1858       292.61
1905    48    1857       114.54
1905    49    1856        40.94
1905    50    1855        13.23
1905    51    1854         2.21
1905    52    1853         0.68
1905    53    1852         0.31
1905    54    1851         0.00
1905    55+   1850-        0.00
1906    12-   1894+        0.00
1906    13    1893         0.00
1906    14    1892         0.42
1906    15    1891        15.19
1906    16    1890        83.70
1906    17    1889       327.44
1906    18    1888       891.25
1906    19    1887      1771.78
1906    20    1886      2836.67
1906    21    1885      3848.93
1906    22    1884      4942.35
1906    23    1883      5647.90
1906    24    1882      6340.28
1906    25    1881      6704.10
1906    26    1880      7139.64
1906    27    1879      7658.15
1906    28    1878      7427.54
1906    29    1877      7519.14
1906    30    1876      7155.09
1906    31    1875      7025.58
1906    32    1874      6547.03
1906    33    1873      6255.47
1906    34    1872      5905.39
1906    35    1871      5851.63
1906    36    1870      5195.87
1906    37    1869      4684.11
1906    38    1868      3897.19
1906    39    1867      4015.94
1906    40    1866      4071.40
1906    41    1865      3578.93
1906    42    1864      3080.52
1906    43    1863      2368.55
1906    44    1862      1674.95
1906    45    1861      1031.14
1906    46    1860       619.26
1906    47    1859       316.96
1906    48    1858       131.69
1906    49    1857        45.82
1906    50    1856         9.10
1906    51    1855         2.96
1906    52    1854         0.91
1906    53    1853         0.00
1906    54    1852         0.00
1906    55+   1851-        0.00
1907    12-   1895+        0.00
1907    13    1894         0.16
1907    14    1893         3.93
1907    15    1892        19.64
1907    16    1891        89.95
1907    17    1890       353.98
1907    18    1889       949.69
1907    19    1888      1841.61
1907    20    1887      2912.60
1907    21    1886      4027.12
1907    22    1885      5053.93
1907    23    1884      5926.07
1907    24    1883      6417.06
1907    25    1882      6831.73
1907    26    1881      7040.75
1907    27    1880      7256.30
1907    28    1879      7610.61
1907    29    1878      7361.33
1907    30    1877      7379.56
1907    31    1876      6935.59
1907    32    1875      6853.87
1907    33    1874      6342.49
1907    34    1873      5953.64
1907    35    1872      5568.28
1907    36    1871      5405.50
1907    37    1870      4758.07
1907    38    1869      4281.90
1907    39    1868      3561.84
1907    40    1867      3601.42
1907    41    1866      3517.72
1907    42    1865      2935.65
1907    43    1864      2308.17
1907    44    1863      1631.73
1907    45    1862      1034.84
1907    46    1861       570.91
1907    47    1860       287.18
1907    48    1859       108.55
1907    49    1858        40.93
1907    50    1857        15.40
1907    51    1856         2.32
1907    52    1855         0.65
1907    53    1854         0.34
1907    54    1853         0.00
1907    55+   1852-        0.00
1908    12-   1896+        0.00
1908    13    1895         0.00
1908    14    1894         0.28
1908    15    1893        12.51
1908    16    1892        94.48
1908    17    1891       387.73
1908    18    1890       977.74
1908    19    1889      1891.58
1908    20    1888      3133.11
1908    21    1887      4423.52
1908    22    1886      5363.53
1908    23    1885      6069.60
1908    24    1884      6820.05
1908    25    1883      7061.55
1908    26    1882      7319.22
1908    27    1881      7271.92
1908    28    1880      7348.01
1908    29    1879      7672.93
1908    30    1878      7300.51
1908    31    1877      7307.23
1908    32    1876      6829.43
1908    33    1875      6471.05
1908    34    1874      5931.20
1908    35    1873      5650.56
1908    36    1872      5238.90
1908    37    1871      5079.86
1908    38    1870      4406.06
1908    39    1869      3806.03
1908    40    1868      3101.21
1908    41    1867      3067.87
1908    42    1866      2833.56
1908    43    1865      2229.72
1908    44    1864      1635.33
1908    45    1863      1070.41
1908    46    1862       616.75
1908    47    1861       274.04
1908    48    1860       117.27
1908    49    1859        43.98
1908    50    1858        13.84
1908    51    1857         1.46
1908    52    1856         0.00
1908    53    1855         0.00
1908    54    1854         0.00
1908    55+   1853-        0.00
1909    12-   1897+        0.00
1909    13    1896         0.00
1909    14    1895         1.61
1909    15    1894        26.07
1909    16    1893        95.36
1909    17    1892       379.25
1909    18    1891      1070.92
1909    19    1890      2024.04
1909    20    1889      3061.98
1909    21    1888      4328.55
1909    22    1887      5436.30
1909    23    1886      6203.43
1909    24    1885      6728.05
1909    25    1884      7247.58
1909    26    1883      7306.74
1909    27    1882      7432.31
1909    28    1881      7443.05
1909    29    1880      7376.00
1909    30    1879      7425.88
1909    31    1878      7013.99
1909    32    1877      6962.79
1909    33    1876      6511.52
1909    34    1875      6236.61
1909    35    1874      5707.57
1909    36    1873      5311.94
1909    37    1872      4885.93
1909    38    1871      4716.21
1909    39    1870      3991.26
1909    40    1869      3450.42
1909    41    1868      2717.41
1909    42    1867      2586.70
1909    43    1866      2245.78
1909    44    1865      1506.69
1909    45    1864      1028.00
1909    46    1863       582.35
1909    47    1862       284.04
1909    48    1861       114.19
1909    49    1860        43.02
1909    50    1859        18.90
1909    51    1858         2.54
1909    52    1857         0.00
1909    53    1856         0.00
1909    54    1855         0.00
1909    55+   1854-        0.00
1910    12-   1898+        0.18
1910    13    1897         1.73
1910    14    1896         3.74
1910    15    1895        20.89
1910    16    1894       108.56
1910    17    1893       413.16
1910    18    1892      1002.67
1910    19    1891      1925.76
1910    20    1890      3072.22
1910    21    1889      4089.90
1910    22    1888      5244.44
1910    23    1887      6209.85
1910    24    1886      6651.94
1910    25    1885      7037.90
1910    26    1884      7382.17
1910    27    1883      7143.19
1910    28    1882      7154.44
1910    29    1881      7069.81
1910    30    1880      6887.83
1910    31    1879      6923.08
1910    32    1878      6539.15
1910    33    1877      6474.13
1910    34    1876      5952.03
1910    35    1875      5681.66
1910    36    1874      5244.10
1910    37    1873      4894.28
1910    38    1872      4441.96
1910    39    1871      4139.12
1910    40    1870      3446.82
1910    41    1869      2877.96
1910    42    1868      2199.05
1910    43    1867      1918.20
1910    44    1866      1509.59
1910    45    1865       946.36
1910    46    1864       569.83
1910    47    1863       287.10
1910    48    1862       109.39
1910    49    1861        39.93
1910    50    1860         9.08
1910    51    1859         1.53
1910    52    1858         0.26
1910    53    1857         0.00
1910    54    1856         0.00
1910    55+   1855-        0.00
1911    12-   1899+        0.00
1911    13    1898         0.00
1911    14    1897         0.55
1911    15    1896        17.88
1911    16    1895       105.35
1911    17    1894       390.22
1911    18    1893      1012.99
1911    19    1892      1942.98
1911    20    1891      3032.88
1911    21    1890      4008.98
1911    22    1889      4930.32
1911    23    1888      5933.38
1911    24    1887      6678.08
1911    25    1886      6961.52
1911    26    1885      7179.72
1911    27    1884      7256.58
1911    28    1883      7034.52
1911    29    1882      6955.16
1911    30    1881      6697.03
1911    31    1880      6562.68
1911    32    1879      6565.72
1911    33    1878      6089.42
1911    34    1877      6013.36
1911    35    1876      5523.40
1911    36    1875      5184.22
1911    37    1874      4801.64
1911    38    1873      4432.39
1911    39    1872      4016.78
1911    40    1871      3608.38
1911    41    1870      2883.69
1911    42    1869      2330.88
1911    43    1868      1635.91
1911    44    1867      1296.34
1911    45    1866       925.57
1911    46    1865       541.80
1911    47    1864       266.39
1911    48    1863       103.13
1911    49    1862        41.07
1911    50    1861        12.07
1911    51    1860         3.51
1911    52    1859         0.52
1911    53    1858         0.00
1911    54    1857         0.00
1911    55+   1856-        0.00
1912    12-   1900+        0.00
1912    13    1899         0.00
1912    14    1898         0.55
1912    15    1897        23.00
1912    16    1896       129.73
1912    17    1895       449.55
1912    18    1894      1079.19
1912    19    1893      2006.97
1912    20    1892      3052.20
1912    21    1891      4238.12
1912    22    1890      5025.42
1912    23    1889      5683.42
1912    24    1888      6563.19
1912    25    1887      7138.21
1912    26    1886      7241.72
1912    27    1885      7159.07
1912    28    1884      7206.70
1912    29    1883      6816.72
1912    30    1882      6657.71
1912    31    1881      6390.65
1912    32    1880      6208.59
1912    33    1879      6307.89
1912    34    1878      5879.87
1912    35    1877      5688.32
1912    36    1876      5172.66
1912    37    1875      4899.84
1912    38    1874      4356.35
1912    39    1873      3944.98
1912    40    1872      3485.25
1912    41    1871      3060.75
1912    42    1870      2349.42
1912    43    1869      1730.97
1912    44    1868      1126.20
1912    45    1867       823.86
1912    46    1866       532.93
1912    47    1865       262.31
1912    48    1864       111.82
1912    49    1863        45.20
1912    50    1862        15.34
1912    51    1861         3.07
1912    52    1860         0.25
1912    53    1859         0.00
1912    54    1858         0.00
1912    55+   1857-        0.00
1913    12-   1901+        0.00
1913    13    1900         0.00
1913    14    1899         0.82
1913    15    1898        21.48
1913    16    1897       101.49
1913    17    1896       405.88
1913    18    1895      1062.88
1913    19    1894      1982.36
1913    20    1893      3047.68
1913    21    1892      4071.10
1913    22    1891      5176.01
1913    23    1890      5735.49
1913    24    1889      6256.01
1913    25    1888      6858.13
1913    26    1887      7104.08
1913    27    1886      7055.97
1913    28    1885      7087.60
1913    29    1884      6973.36
1913    30    1883      6482.07
1913    31    1882      6355.18
1913    32    1881      6161.74
1913    33    1880      5839.93
1913    34    1879      5689.05
1913    35    1878      5331.21
1913    36    1877      5213.91
1913    37    1876      4785.34
1913    38    1875      4371.16
1913    39    1874      3839.75
1913    40    1873      3419.11
1913    41    1872      2852.10
1913    42    1871      2401.07
1913    43    1870      1767.58
1913    44    1869      1213.11
1913    45    1868       697.77
1913    46    1867       455.16
1913    47    1866       240.17
1913    48    1865        92.15
1913    49    1864        34.99
1913    50    1863        11.96
1913    51    1862         2.72
1913    52    1861         1.83
1913    53    1860         0.61
1913    54    1859         0.00
1913    55+   1858-        0.00
1914    12-   1902+        0.20
1914    13    1901         0.79
1914    14    1900         1.81
1914    15    1899        18.50
1914    16    1898       110.76
1914    17    1897       428.83
1914    18    1896      1126.71
1914    19    1895      2161.93
1914    20    1894      3185.14
1914    21    1893      4169.67
1914    22    1892      4938.16
1914    23    1891      5863.80
1914    24    1890      6294.75
1914    25    1889      6445.39
1914    26    1888      6880.12
1914    27    1887      7131.43
1914    28    1886      7070.62
1914    29    1885      6895.65
1914    30    1884      6714.89
1914    31    1883      6320.15
1914    32    1882      6018.81
1914    33    1881      5730.66
1914    34    1880      5545.63
1914    35    1879      5390.71
1914    36    1878      4905.42
1914    37    1877      4762.89
1914    38    1876      4257.30
1914    39    1875      3847.35
1914    40    1874      3388.47
1914    41    1873      2927.54
1914    42    1872      2345.04
1914    43    1871      1864.86
1914    44    1870      1233.92
1914    45    1869       737.60
1914    46    1868       377.38
1914    47    1867       219.51
1914    48    1866        99.81
1914    49    1865        35.29
1914    50    1864         7.73
1914    51    1863         1.30
1914    52    1862         1.19
1914    53    1861         0.27
1914    54    1860         0.00
1914    55+   1859-        0.00
1915    12-   1903+        0.00
1915    13    1902         0.00
1915    14    1901         0.27
1915    15    1900        14.53
1915    16    1899       104.03
1915    17    1898       431.04
1915    18    1897      1024.52
1915    19    1896      1894.87
1915    20    1895      3016.65
1915    21    1894      3860.53
1915    22    1893      4693.11
1915    23    1892      5335.71
1915    24    1891      5980.34
1915    25    1890      6287.12
1915    26    1889      6427.70
1915    27    1888      6680.12
1915    28    1887      6784.46
1915    29    1886      6526.98
1915    30    1885      6363.93
1915    31    1884      6208.46
1915    32    1883      5659.38
1915    33    1882      5468.24
1915    34    1881      5262.05
1915    35    1880      4916.25
1915    36    1879      4838.42
1915    37    1878      4459.48
1915    38    1877      4206.37
1915    39    1876      3712.21
1915    40    1875      3298.19
1915    41    1874      2770.80
1915    42    1873      2249.27
1915    43    1872      1711.21
1915    44    1871      1281.95
1915    45    1870       762.40
1915    46    1869       431.20
1915    47    1868       196.87
1915    48    1867        89.62
1915    49    1866        36.01
1915    50    1865         8.48
1915    51    1864         2.38
